Identifier,Database source,Country,ISO,Reg,Inc,Calendar year (nearest),Problem 1: Data Not Credible,Problem 2: Cannot Exclude Resource Revenue Tax Categories,Problem 3: Data is of Questionable Analytical Comparability,Problem 4: Cannot Exclude Resource Revenue from Sub-Components of Total Tax Revenue,"Treat with Caution 1: Un-excluded Resource Revenue are Marginal, but Non-Negligible",Treat With Caution 2: Data of somewhat questionable quality,Revenue including social contributions,Revenue excluding social contributions,Revenue excluding Grants (including social contributions),Revenue excluding grants and social contributions,Total Resource Revenue,Total Non-Resource Revenue excluding grants including social contributions,Taxes including social contributions,Taxes excluding social contributions,Resource taxes,Non-Resource tax including social contributions,Non-resource tax excluding social contributions,Direct taxes including social contributions and resource revenue,"Direct taxes including social contributions, excluding resource revenue","Direct taxes excluding social security, including resource revenue",Direct taxes excluding social contributions and resource revenue,"Taxes on income, profits, & capital gains ","Resource Component of Taxes on income, profits, and capital gains","Non-resource component of taxes on income, profits, and capital gains",Individuals ,Corporations and other enterprises ,Resource Component of Corporations and other enterprises,Non-resource component of Corporations and other enterprises,Taxes on payroll and workforce,Taxes on property,Indirect,Resource Component of Indirect,Non-Resource Component of Indirect Tax,"Taxes on goods and services,                Total","Taxes on goods and services, of which Taxes on Sales","Taxes on goods and services, of which Excises","Taxes on international trade and transactions, Total",Taxes on international trade and transactions Of which Import,Taxes on international trade and transactions Of which Export,Other taxes,Consolidated Non-Tax Revenue,Non-Resource Component of Non-Tax,Resources Component of Non-Tax,Social contributions,Grants,,TotRev,TotTax,TotNonTax,Direct,Income,Indiv,Corp,Indirect,GS,Trade,Prob1,Prob2,Prob3,Prob4,twc1,twc2
DEU1980,OECD Tax Statistics,Germany,DEU,2,4,1980,,,,,,,,,,,,,0.364339401587986,0.23920447223561,0,0.364339401587986,0.23920447223561,0.265516138606327,0.265516138606327,0.140381209253951,0.140381209253951,0.127876795362878,0,0.127876795362878,0.107980757717968,0.0198960389132696,0,0.0198960389132696,0.000564196747926232,0.0119402171431471,0.0988232617133,0,0.0988232617133,0.0947947680170468,0.0606012074782476,0.0260853415692144,0.00396364374318257,0.00396364374318257,0,0.0000648499530706984,,,,0.125134929352376,,,,0.23920447223561,,0.140381209253951,0.127876795362878,0.107980757717968,0.0198960389132696,0.0988232617133,0.0947947680170468,0.00396364374318257,,,,,,
DEU1981,OECD Tax Statistics,Germany,DEU,2,4,1981,,,,,,,,,,,,,0.359802362641969,0.232342370442916,0,0.359802362641969,0.232342370442916,0.261299817613372,0.261299817613372,0.133839825414319,0.133839825414319,0.122217705962621,0,0.122217705962621,0.104098333246251,0.0181193739314707,0,0.0181193739314707,0.0000124256206431042,0.0116096938310548,0.0985025438134966,0,0.0985025438134966,0.0947581426941458,0.0607534864279318,0.02591384206363,0.00367233349170147,0.00367233349170147,0,0.0000720676276493754,,,,0.127459992199053,,,,0.232342370442916,,0.133839825414319,0.122217705962621,0.104098333246251,0.0181193739314707,0.0985025438134966,0.0947581426941458,0.00367233349170147,,,,,,
DEU1982,OECD Tax Statistics,Germany,DEU,2,4,1982,,,,,,,,,,,,,0.35738123687865,0.228780698698736,0,0.35738123687865,0.228780698698736,0.261390739190813,0.261390739190813,0.132790201010899,0.132790201010899,0.121122497884219,0,0.121122497884219,0.102907325278558,0.0182151726056605,0,0.0182151726056605,0,0.0116677031266804,0.0959904965188971,0,0.0959904965188971,0.0923698151672285,0.0584024671644792,0.0258091600465706,0.0035447774104709,0.0035447774104709,0,0.000075903941197649,,,,0.128600538179914,,,,0.228780698698736,,0.132790201010899,0.121122497884219,0.102907325278558,0.0182151726056605,0.0959904965188971,0.0923698151672285,0.0035447774104709,,,,,,
DEU1983,OECD Tax Statistics,Germany,DEU,2,4,1983,,,,,,,,,,,,,0.356138387293122,0.228467318673037,0,0.356138387293122,0.228467318673037,0.25828554356284,0.25828554356284,0.130614474942755,0.130614474942755,0.1186071585439,0,0.1186071585439,0.100351660932905,0.0182554976109946,0,0.0182554976109946,0,0.0120073163988558,0.0978528437302821,0,0.0978528437302821,0.094340022474265,0.0603449431789045,0.0259086938394205,0.00344442301560936,0.00344442301560936,0,0.0000683982404077474,,,,0.127671068620085,,,,0.228467318673037,,0.130614474942755,0.1186071585439,0.100351660932905,0.0182554976109946,0.0978528437302821,0.094340022474265,0.00344442301560936,,,,,,
DEU1984,OECD Tax Statistics,Germany,DEU,2,4,1984,,,,,,,,,,,,,0.357492206005026,0.227719383238846,0,0.357492206005026,0.227719383238846,0.260403009420378,0.260403009420378,0.130630186654198,0.130630186654198,0.118984047521638,0,0.118984047521638,0.0997829944370354,0.0192010530846028,0,0.0192010530846028,0,0.0116461391325601,0.0970891965846479,0,0.0970891965846479,0.0934679457411707,0.0600280124754927,0.0253503891949907,0.0035576821512255,0.0035576821512255,0,0.0000635686922516989,,,,0.12977282276618,,,,0.227719383238846,,0.130630186654198,0.118984047521638,0.0997829944370354,0.0192010530846028,0.0970891965846479,0.0934679457411707,0.0035576821512255,,,,,,
DEU1985,OECD Tax Statistics,Germany,DEU,2,4,1985,,,,,,,,,,,,,0.361542246654426,0.22946914376911,0,0.361542246654426,0.22946914376911,0.2687392833733,0.2687392833733,0.136666180487984,0.136666180487984,0.125742398920297,0,0.125742398920297,0.103613817720653,0.0221285801818234,0,0.0221285801818234,0,0.0109237815676871,0.0928029642989459,0,0.0928029642989459,0.089624862085391,0.0571532704591997,0.024509945119146,0.00311253119618277,0.00311253119618277,0,0.0000655710173721516,,,,0.132073102885316,,,,0.22946914376911,,0.136666180487984,0.125742398920297,0.103613817720653,0.0221285801818234,0.0928029642989459,0.089624862085391,0.00311253119618277,,,,,,
DEU1986,OECD Tax Statistics,Germany,DEU,2,4,1986,,,,,,,,,,,,,0.357640539005727,0.224589985081091,0,0.357640539005727,0.224589985081091,0.267501199287742,0.267501199287742,0.134450645363107,0.134450645363107,0.123529437412773,0,0.123529437412773,0.102164873189278,0.0213645642234949,0,0.0213645642234949,0,0.0109212079503345,0.0901393387554743,0,0.0901393387554743,0.0872436825641272,0.054694131575148,0.023739061552529,0.00281150295971895,0.00281150295971895,0,0.000084153231628086,,,,0.133050553924635,,,,0.224589985081091,,0.134450645363107,0.123529437412773,0.102164873189278,0.0213645642234949,0.0901393387554743,0.0872436825641272,0.00281150295971895,,,,,,
DEU1987,OECD Tax Statistics,Germany,DEU,2,4,1987,,,,,,,,,,,,,0.360214422180802,0.225829952469711,0,0.360214422180802,0.225829952469711,0.268541168685927,0.268541168685927,0.134156698974837,0.134156698974837,0.122956881640261,0,0.122956881640261,0.104745265610438,0.0182116160298229,0,0.0182116160298229,0,0.011199817334576,0.0916732516309413,0,0.0916732516309413,0.0887279636533085,0.0566066346691519,0.0232897502329916,0.00286952376514445,0.00286571202236719,0,0.0000757642124883504,,,,0.13438446971109,,,,0.225829952469711,,0.134156698974837,0.122956881640261,0.104745265610438,0.0182116160298229,0.0916732516309413,0.0887279636533085,0.00286952376514445,,,,,,
DEU1988,OECD Tax Statistics,Germany,DEU,2,4,1988,,,,,,,,,,,,,0.357435914389655,0.223626669145047,0,0.357435914389655,0.223626669145047,0.26713651097126,0.26713651097126,0.133327265726652,0.133327265726652,0.122241287164644,0,0.122241287164644,0.103245868628128,0.0189954185365163,0,0.0189954185365163,0,0.0110859785620082,0.0902994043035308,0,0.0902994043035308,0.0871531878169893,0.0557946582047673,0.0225548253184276,0.003051630862919,0.00304801065703639,0,0.0000945856236225072,,,,0.133809245244607,,,,0.223626669145047,,0.133327265726652,0.122241287164644,0.103245868628128,0.0189954185365163,0.0902994043035308,0.0871531878169893,0.003051630862919,,,,,,
DEU1989,OECD Tax Statistics,Germany,DEU,2,4,1989,,,,,,,,,,,,,0.362018736631851,0.230709636719238,0,0.362018736631851,0.230709636719238,0.269221526361783,0.269221526361783,0.13791242644917,0.13791242644917,0.126861492239191,0,0.126861492239191,0.10689491739836,0.0199665748408306,0,0.0199665748408306,0,0.0110509342099788,0.0927972111023262,0,0.0927972111023262,0.0896546943531272,0.0559478548541467,0.0241354616953102,0.00304081561316633,0.00304081561316633,0,0.000101701136032625,,,,0.131309099912613,,,,0.230709636719238,,0.13791242644917,0.126861492239191,0.10689491739836,0.0199665748408306,0.0927972111023262,0.0896546943531272,0.00304081561316633,,,,,,
DEU1990,OECD Tax Statistics,Germany,DEU,2,4,1990,,,,,,,,,,,,,0.346833390279059,0.216837452238043,0,0.346833390279059,0.216837452238043,0.253989064895248,0.253989064895248,0.123993126854232,0.123993126854232,0.112308036974046,0,0.112308036974046,0.0955591226290621,0.0167489143449843,0,0.0167489143449843,0,0.0116850898801852,0.0928443261464776,0,0.0928443261464776,0.0897859883007039,0.0575500209733143,0.0237632433133261,0.00293667508141459,0.00293394549988941,0,0.000121662764359094,,,,0.129995938041016,,,,0.216837452238043,,0.123993126854232,0.112308036974046,0.0955591226290621,0.0167489143449843,0.0928443261464776,0.0897859883007039,0.00293667508141459,,,,,,
DEU1991,OECD Tax Statistics,Germany,DEU,2,4,1991,,,,,,,,,0.421934004105735,0.288059552170717,,,0.350399572319234,0.216525120384216,0,0.350399572319234,0.216525120384216,0.255500484704869,0.255500484704869,0.121626032769851,0.121626032769851,0.111568522061992,0,0.111568522061992,0.0963630407785691,0.0152054812834225,0,0.0152054812834225,0,0.0100575107078592,0.094899087614365,0,0.094899087614365,0.0919637301366044,0.0582056637605495,0.0252309203690093,0.00281419836784348,0.0028112825354183,0,0.000121159109917125,0.0715344317865018,,,0.133874451935018,,,0.288059552170717,0.216525120384216,0.0715344317865018,0.121626032769851,0.111568522061992,0.0963630407785691,0.0152054812834225,0.094899087614365,0.0919637301366044,0.00281419836784348,,,,,,
DEU1992,OECD Tax Statistics,Germany,DEU,2,4,1992,,,,,,,,,0.434702593020787,0.298341604534837,,,0.358998485831583,0.222637497345634,0,0.358998485831583,0.222637497345634,0.261666887077366,0.261666887077366,0.125305898591416,0.125305898591416,0.115548249298068,0,0.115548249298068,0.101156365759857,0.0143918841280702,0,0.0143918841280702,0,0.00975764929334875,0.0973315987542175,0,0.0973315987542175,0.0948072888894132,0.0596279994337352,0.025734690795838,0.00244378524408371,0.00244046787627115,0,0.0000805246207205719,0.0757041071892032,,,0.13636098848595,,,0.298341604534837,0.222637497345634,0.0757041071892032,0.125305898591416,0.115548249298068,0.101156365759857,0.0143918841280702,0.0973315987542175,0.0948072888894132,0.00244378524408371,,,,,,
DEU1993,OECD Tax Statistics,Germany,DEU,2,4,1993,,,,,,,,,0.4381172971891,0.300661640788082,,,0.35828386377284,0.220828207371822,0,0.35828386377284,0.220828207371822,0.257923514912356,0.257923514912356,0.120467858511338,0.120467858511338,0.110671277344085,0,0.110671277344085,0.0976959177604301,0.0129753601555575,0,0.0129753601555575,0,0.00979658116725287,0.100360349432387,0,0.100360349432387,0.0980579199908496,0.0632495439078093,0.0251650173000486,0.00222172428583684,0.00221880014869463,0,0.0000807051557004375,0.0798334334162592,,,0.137455656401018,,,0.300661640788082,0.220828207371822,0.0798334334162592,0.120467858511338,0.110671277344085,0.0976959177604301,0.0129753601555575,0.100360349432387,0.0980579199908496,0.00222172428583684,,,,,,
DEU1994,OECD Tax Statistics,Germany,DEU,2,4,1994,,,,,,,,,0.443301334761158,0.303173686683531,,,0.361709346059914,0.221581697982287,0,0.361709346059914,0.221581697982287,0.257162252976304,0.257162252976304,0.117034604898677,0.117034604898677,0.106926597424452,0,0.106926597424452,0.096382244890154,0.0105443525342978,0,0.0105443525342978,0,0.0101080074742254,0.104547092537248,0,0.104547092537248,0.102366485092526,0.0658422840096378,0.0263281977173016,0.00209345021827142,0.00209065667189352,0,0.0000871572264504532,0.0815919887012441,,,0.140127648077627,,,0.303173686683531,0.221581697982287,0.081591988701244,0.117034604898677,0.106926597424452,0.096382244890154,0.0105443525342978,0.104547092537248,0.102366485092526,0.00209345021827142,,,,,,
DEU1995,OECD Tax Statistics,Germany,DEU,2,4,1995,,,,,,,,,0.452531005342297,0.311306846464285,,,0.362458657260571,0.221234498382559,0,0.362458657260571,0.221234498382559,0.260972312782525,0.260972312782525,0.119748153904513,0.119748153904513,0.109712280433706,0,0.109712280433706,0.0996117567410935,0.0101005236926125,0,0.0101005236926125,0,0.010035873470807,0.101486344478046,0,0.101486344478046,0.0994450128025458,0.0632015447351506,0.0257105960823156,0.00197291023466065,0.00197021643151428,0,0.0000684214408395941,0.0900723480817256,,,0.141224158878012,,,0.311306846464285,0.221234498382559,0.0900723480817255,0.119748153904513,0.109712280433706,0.0996117567410935,0.0101005236926125,0.101486344478046,0.0994450128025458,0.00197291023466065,,,,,,
DEU1996,OECD Tax Statistics,Germany,DEU,2,4,1996,,,,,,,,,0.45438377729632,0.311071375947545,,,0.35603868374976,0.212726282400985,0,0.35603868374976,0.212726282400985,0.256018376794426,0.256018376794426,0.112705975445652,0.112705975445652,0.101892847234129,0,0.101892847234129,0.0883491414290984,0.0135437052854716,0,0.0135437052854716,0,0.0108131282115228,0.100020306955334,0,0.100020306955334,0.0981695502179549,0.0630134020190055,0.0263345693636963,0.00178593918044796,0.0017838141849941,0,0.0000648175569306545,0.0983450935465603,,,0.143312401348775,,,0.311071375947545,0.212726282400985,0.0983450935465603,0.112705975445652,0.101892847234129,0.0883491414290984,0.0135437052854716,0.100020306955334,0.0981695502179549,0.00178593918044796,,,,,,
DEU1997,OECD Tax Statistics,Germany,DEU,2,4,1997,,,,,,,,,0.451685541954038,0.306436904283206,,,0.352869081515792,0.20762044384496,0,0.352869081515792,0.20762044384496,0.254314523197516,0.254314523197516,0.109065885526684,0.109065885526684,0.099342322042094,0,0.099342322042094,0.0850090255261751,0.0143332970249154,0,0.0143332970249154,0,0.00972356348459013,0.0985545583182755,0,0.0985545583182755,0.0966891161275545,0.0626934695747334,0.0252297880029522,0.00180324332578322,0.00180090092382867,0,0.0000621988649377752,0.098816460438246,,,0.145248637670832,,,0.306436904283206,0.20762044384496,0.098816460438246,0.109065885526684,0.099342322042094,0.0850090255261751,0.0143332970249154,0.0985545583182755,0.0966891161275545,0.00180324332578322,,,,,,
DEU1998,OECD Tax Statistics,Germany,DEU,2,4,1998,,,,,,,,,0.452217838977794,0.308475113261382,,,0.355240735888848,0.211498010172435,0,0.355240735888848,0.211498010172435,0.256529617665302,0.256529617665302,0.11278689194889,0.11278689194889,0.104350480585535,0,0.104350480585535,0.0888745927304305,0.0154758873588885,0,0.0154758873588885,0,0.00843641136335442,0.0970656653020717,0,0.0970656653020717,0.0970017298101973,0.0634821421659844,0.0247733948641608,0.00000431311251705744,0.00000177595831782657,0,0.0000596223793573998,0.0969771030889468,,,0.143742725716412,,,0.308475113261382,0.211498010172435,0.0969771030889468,0.11278689194889,0.104350480585535,0.0888745927304305,0.0154758873588885,0.0970656653020717,0.0970017298101973,0.00000431311251705744,,,,,,
DEU1999,OECD Tax Statistics,Germany,DEU,2,4,1999,,,,,,,,,0.460643318249499,0.318433049117038,,,0.362123551636669,0.219913282504207,0,0.362123551636669,0.219913282504207,0.259208450342175,0.259208450342175,0.116998181209714,0.116998181209714,0.108031150299979,0,0.108031150299979,0.0907572167173503,0.0172739340676396,0,0.0172739340676396,0,0.00896703090973465,0.101369856582323,0,0.101369856582323,0.101301909487295,0.066521930245755,0.0265268885105805,0.00000843142675610265,0.000000991846969410372,0,0.0000595156682720522,0.0985197666128305,,,0.142210269132461,,,0.318433049117038,0.219913282504207,0.0985197666128305,0.116998181209714,0.108031150299979,0.0907572167173503,0.0172739340676396,0.101369856582323,0.101301909487295,0.00000843142675610265,,,,,,
DEU2000,OECD Tax Statistics,Germany,DEU,2,4,2000,,,,,,,,,0.45671871303525,0.315039034776437,,,0.362926425360776,0.221246747101964,0,0.362926425360776,0.221246747101964,0.259377336172226,0.259377336172226,0.117697657913414,0.117697657913414,0.10941518807665,0,0.10941518807665,0.0918727513603028,0.0175424367163473,0,0.0175424367163473,0,0.00828246983676366,0.101943222143364,0,0.101943222143364,0.101862786846463,0.066652945351313,0.0270754672344452,0.00000236574402649633,,,0.000078069552874379,0.0937922876744736,,,0.141679678258812,,,0.315039034776437,0.221246747101964,0.0937922876744736,0.117697657913414,0.10941518807665,0.0918727513603028,0.0175424367163473,0.101943222143364,0.101862786846463,0.00000236574402649633,,,,,,
DEU2001,OECD Tax Statistics,Germany,DEU,2,4,2001,,,,,,,,,0.438495780522875,0.299117515998181,,,0.350577220795568,0.211198956270873,0,0.350577220795568,0.211198956270873,0.248319329661293,0.248319329661293,0.108941065136599,0.108941065136599,0.10092474768124,0,0.10092474768124,0.0951045520739063,0.00582019560733367,0,0.00582019560733367,0,0.00801631745535899,0.10079198460132,0,0.10079198460132,0.100719860713613,0.0638250467427107,0.0282918582696698,0.00000183755127916538,,,0.0000702863364280759,0.0879185597273074,,,0.139378264524694,,,0.299117515998181,0.211198956270873,0.0879185597273074,0.108941065136599,0.10092474768124,0.0951045520739063,0.00582019560733367,0.10079198460132,0.100719860713613,0.00000183755127916538,,,,,,
DEU2002,OECD Tax Statistics,Germany,DEU,2,4,2002,,,,,,,,,0.433707870261254,0.295040067443842,,,0.344313505085483,0.205645702268071,0,0.344313505085483,0.205645702268071,0.242835451529271,0.242835451529271,0.104167648711859,0.104167648711859,0.0963010134706384,0,0.0963010134706384,0.086455481625179,0.00984553184545933,0,0.00984553184545933,0,0.00786663524122052,0.100165890095545,0,0.100165890095545,0.100102434867741,0.0621421578403466,0.029298638432112,0.00000226625813586671,,,0.0000611889696684011,0.089394365175771,,,0.138667802817412,,,0.295040067443842,0.205645702268071,0.089394365175771,0.104167648711859,0.0963010134706384,0.086455481625179,0.00984553184545933,0.100165890095545,0.100102434867741,0.00000226625813586671,,,,,,
DEU2003,OECD Tax Statistics,Germany,DEU,2,4,2003,,,,,,,,,0.436996910308744,0.29659863331905,,,0.346586680498861,0.206188403509168,0,0.346586680498861,0.206188403509168,0.243652150380009,0.243652150380009,0.103253873390316,0.103253873390316,0.0950889695766897,0,0.0950889695766897,0.0827969599242236,0.0122920096524661,0,0.0122920096524661,0,0.00816490381362621,0.101632800342798,0,0.101632800342798,0.101569653368215,0.0620500214248664,0.0310254617622516,0.00000225524909226224,,,0.0000608917254910805,0.0904102298098825,,,0.140398276989694,,,0.29659863331905,0.206188403509168,0.0904102298098825,0.103253873390316,0.0950889695766897,0.0827969599242236,0.0122920096524661,0.101632800342798,0.101569653368215,0.00000225524909226224,,,,,,
DEU2004,OECD Tax Statistics,Germany,DEU,2,4,2004,,,,,,,,,0.426297638892564,0.288234152709055,,,0.339061466409123,0.200997980225615,0,0.339061466409123,0.200997980225615,0.239139523192126,0.239139523192126,0.101076037008617,0.101076037008617,0.092709408267845,0,0.092709408267845,0.0776616481006183,0.0150477601672267,0,0.0150477601672267,0,0.0083666287407721,0.0985641079917798,0,0.0985641079917798,0.0985350020726942,0.060758165092301,0.0292293987422715,0.00000132299632207022,0,0,0.0000277829227634747,0.0872361724834405,,,0.138063486183508,,,0.288234152709055,0.200997980225615,0.0872361724834405,0.101076037008617,0.092709408267845,0.0776616481006183,0.0150477601672267,0.0985641079917798,0.0985350020726942,0.00000132299632207022,,,,,,
DEU2005,OECD Tax Statistics,Germany,DEU,2,4,2005,,,,,,,,,0.428419980677338,0.292978562289474,,,0.33911141864898,0.203670000261117,0,0.33911141864898,0.203670000261117,0.239385156365599,0.239385156365599,0.103943737977735,0.103943737977735,0.0955736306586243,0,0.0955736306586243,0.0781806233734583,0.0173930072851659,0,0.0173930072851659,0,0.00837010731911116,0.0982322375120767,0,0.0982322375120767,0.0981978570993376,0.0609799723215918,0.0283681924606801,0.000000435195097962417,0,0,0.0000339452176410685,0.0893085620283573,,,0.135441418387863,,,0.292978562289474,0.203670000261117,0.0893085620283573,0.103943737977735,0.0955736306586243,0.0781806233734583,0.0173930072851659,0.0982322375120767,0.0981978570993376,0.000000435195097962417,,,,,,
DEU2006,OECD Tax Statistics,Germany,DEU,2,4,2006,,,,,,,,,0.430354363651577,0.297804786210359,,,0.345177391013304,0.212627813572086,0,0.345177391013304,0.212627813572086,0.245851811563886,0.245851811563886,0.113302234122668,0.113302234122668,0.104803782110284,0,0.104803782110284,0.0836733327755,0.0211304493347837,0,0.0211304493347837,0,0.0084984520123839,0.0977031210777341,0,0.0977031210777341,0.0976671408250356,0.0616923270019245,0.0274709229353192,0.000000418375031378127,0,0,0.0000355618776671408,0.085176972638273,,,0.132549577441218,,,0.297804786210359,0.212627813572086,0.0851769726382729,0.113302234122668,0.104803782110284,0.0836733327755,0.0211304493347837,0.0977031210777341,0.0976671408250356,0.000000418375031378127,,,,,,
DEU2007,OECD Tax Statistics,Germany,DEU,2,4,2007,,,,,,,,,0.430565991131863,0.30259151989355,,,0.349283099147049,0.221308627908737,0,0.349283099147049,0.221308627908737,0.245686045631466,0.245686045631466,0.117711574393154,0.117711574393154,0.108997613650398,0,0.108997613650398,0.0871866173195597,0.0218109963308381,0,0.0218109963308381,0,0.00871396074275629,0.102014652744302,0,0.102014652744302,0.101976009019525,0.0678802920987526,0.0254215950695388,0.000000398388915226823,0,0,0.000038245335861775,0.0812828919848134,,,0.127974471238312,,,0.30259151989355,0.221308627908737,0.0812828919848134,0.117711574393154,0.108997613650398,0.0871866173195597,0.0218109963308381,0.102014652744302,0.101976009019525,0.000000398388915226823,,,,,,
