Identifier,Database source,Country,ISO,Reg,Inc,Calendar year (nearest),Problem 1: Data Not Credible,Problem 2: Cannot Exclude Resource Revenue Tax Categories,Problem 3: Data is of Questionable Analytical Comparability,Problem 4: Cannot Exclude Resource Revenue from Sub-Components of Total Tax Revenue,"Treat with Caution 1: Un-excluded Resource Revenue are Marginal, but Non-Negligible",Treat With Caution 2: Data of somewhat questionable quality,Revenue including social contributions,Revenue excluding social contributions,Revenue excluding Grants (including social contributions),Revenue excluding grants and social contributions,Total Resource Revenue,Total Non-Resource Revenue including social contributions,Taxes including social contributions,Taxes excluding social contributions,Resource taxes,Non-Resource tax including social contributions,Non-resource tax excluding social contributions,Direct taxes including social contributions and resource revenue,"Direct taxes including social contributions, excluding resource revenue","Direct taxes excluding social contributions, including resource revenue",Direct taxes excluding social contributions and resource revenue,"Taxes on income, profits, and capital gains ","Resource Component of Taxes on income, profits, and capital gains","Non-resource component of taxes on income, profits, and capital gains",Individuals ,Corporations and other enterprises ,Resource Component of Corporations and other enterprises,Non-resource component of Corporations and other enterprises,Taxes on payroll and workforce,Taxes on property,Indirect,Resource Component of Indirect,Non-Resource Component of Indirect Tax,"Taxes on goods and services,                Total","Taxes on goods and services, of which Taxes on Sales","Taxes on goods and services, of which Excises","Taxes on international trade and transactions, Total",Taxes on international trade and transactions Of which Import,Taxes on international trade and transactions Of which Export,Other taxes,Consolidated Non-Tax Revenue,Non-Resource Component of Non-Tax,Resources Component of Non-Tax,Social contributions,Grants,..,TotRev,TotTax,TotNonTax,Direct,Income,Indiv,Corp,Indirect,GS,Trade,Prob1,Prob2,Prob3,Prob4,twc1,twc2
PAN1976,GFS,Panama,PAN,3,3,1976,,,,,,,0.224672076762109,0.164701679171133,0.217118358597458,0.157147961006482,,,0.181697545041596,0.12172714745062,0,0.181697545041596,0.12172714745062,0.115908742918389,0.115908742918389,0.0559383453274128,0.0559383453274128,0.0490991680702292,0,0.0490991680702292,,,,,,0.00683917725718369,0.0657888021232073,0,0.0657888021232073,0.0288878681161639,0.000255193181238197,0.0227121931301996,0.0301638340223549,0.0253662022150768,0.00479763180727811,0.00673709998468841,0.0354208135558618,,,0.0599703975909764,0.00755371816465064,,0.157147961006482,0.12172714745062,0.0354208135558618,0.0559383453274128,0.0490991680702292,,,0.0657888021232073,0.0288878681161639,0.0301638340223549,,,,,,
PAN1977,GFS,Panama,PAN,3,3,1977,,,,,,,0.263021084047367,0.187445845768749,0.258399922980649,0.182824684702031,,,0.218205449119091,0.142630210840474,0,0.218205449119091,0.142630210840474,0.138201598151536,0.138201598151536,0.0626263598729181,0.0626263598729181,0.0566573601617406,0,0.0566573601617406,,,,,,0.00596899971117743,0.0800038509675556,0,0.0800038509675556,0.0443824010782709,0.0145855396168287,0.0235390391835949,0.0295080388947723,0.0245980552613844,0.00471743525560797,0.00611341099451237,0.0401944738615577,,,0.0755752382786175,0.00462116106671801,,0.182824684702031,0.142630210840474,0.0401944738615577,0.0626263598729181,0.0566573601617406,,,0.0800038509675556,0.0443824010782709,0.0295080388947723,,,,,,
PAN1978,GFS,Panama,PAN,3,3,1978,,,,,,,0.242630937880633,0.175071051563134,0.240194884287454,0.172634997969955,,,0.204872107186358,0.137312220868859,0,0.204872107186358,0.137312220868859,0.12208688591149,0.12208688591149,0.0545269995939911,0.0545269995939911,0.0490864799025579,0,0.0490864799025579,,,,,,0.00544051969143321,0.0827852212748681,0,0.0827852212748681,0.0472188388144539,0.0192042224928948,0.0221274868047097,0.0304100690215185,0.0256597645148193,0.00454730004060089,0.00515631343889566,0.0353227771010962,,,0.067559886317499,0.00243605359317905,,0.172634997969955,0.137312220868859,0.0353227771010962,0.0545269995939911,0.0490864799025579,,,0.0827852212748681,0.0472188388144539,0.0304100690215185,,,,,,
PAN1979,GFS,Panama,PAN,3,3,1979,,,,,,,0.247100138342024,0.183214501081906,0.244794437941187,0.180908800681068,,,0.206484338973431,0.142598701713313,0,0.206484338973431,0.142598701713313,0.123727430740307,0.123727430740307,0.0598417934801887,0.0598417934801887,0.0540243340073073,0,0.0540243340073073,,,,,,0.00581745947288142,0.0827569082331241,0,0.0827569082331241,0.0471072328047959,0.019296938739314,0.0211769713738427,0.0299741052108829,0.0252208151537725,0.004292149976943,0.00567557021744528,0.0383100989677557,,,0.0638856372601185,0.00230570040083715,,0.180908800681068,0.142598701713313,0.0383100989677557,0.0598417934801887,0.0540243340073073,,,0.0827569082331241,0.0471072328047959,0.0299741052108829,,,,,,
PAN1980,GFS,Panama,PAN,3,3,1980,,,,,,,0.253569553805774,0.19989501312336,0.253280839895013,0.199606299212598,,,0.185748031496063,0.132073490813648,0,0.185748031496063,0.132073490813648,0.112020997375328,0.112020997375328,0.0583464566929134,0.0583464566929134,0.0538057742782152,0,0.0538057742782152,,,,,,0.00454068241469816,0.0737270341207349,0,0.0737270341207349,0.0424146981627297,0.0174540682414698,0.0185826771653543,0.0261942257217848,0.0223359580052493,0.00330708661417323,0.00511811023622047,0.0675328083989501,,,0.0536745406824147,0.000288713910761155,,0.199606299212598,0.132073490813648,0.0675328083989501,0.0583464566929134,0.0538057742782152,,,0.0737270341207349,0.0424146981627297,0.0261942257217848,,,,,,
PAN1981,GFS,Panama,PAN,3,3,1981,,,,,,,0.238766519823789,0.193739856248551,0.238766519823789,0.193739856248551,,,0.178993739856249,0.133967076281011,0,0.178993739856249,0.133967076281011,0.108949686992812,0.108949686992812,0.0639230234175748,0.0639230234175748,0.0594713656387665,0,0.0594713656387665,,,,,,0.00445165777880825,0.0700440528634361,0,0.0700440528634361,0.0392997913285416,0.0171110595872942,0.0159054022722003,0.0260839322977046,0.0218873174124739,0.00359378622768375,0.00466032923718989,0.05977277996754,,,0.0450266635752377,0,,0.193739856248551,0.133967076281011,0.05977277996754,0.0639230234175748,0.0594713656387665,,,0.0700440528634361,0.0392997913285416,0.0260839322977046,,,,,,
PAN1982,GFS,Panama,PAN,3,3,1982,,,,,,,0.252633788037775,0.197460650577125,0.252633788037775,0.197460650577125,,,0.183336831059811,0.128163693599161,0,0.183336831059811,0.128163693599161,0.116159496327387,0.116159496327387,0.0609863588667366,0.0609863588667366,0.0568520461699895,0,0.0568520461699895,,,,,,0.00413431269674711,0.0671773347324239,0,0.0671773347324239,0.0373557187827912,0.0166631689401889,0.0144805876180483,0.0251416579223505,0.021511017838405,0.00312696747114376,0.00467995802728227,0.0692969569779643,,,0.0551731374606506,0,,0.197460650577125,0.128163693599161,0.0692969569779643,0.0609863588667366,0.0568520461699895,,,0.0671773347324239,0.0373557187827912,0.0251416579223505,,,,,,
PAN1983,GFS,Panama,PAN,3,3,1983,,,,,,,0.270707277187244,0.203883892068684,0.270707277187244,0.203883892068684,,,0.201573998364677,0.134750613246116,0,0.201573998364677,0.134750613246116,0.133053965658218,0.133053965658218,0.0662305805396566,0.0662305805396566,0.0618969746524939,0,0.0618969746524939,,,,,,0.00433360588716271,0.0685200327064595,0,0.0685200327064595,0.037448896156991,0.0149632052330335,0.015903515944399,0.0261651676206051,0.0218111201962388,0.00384300899427637,0.00490596892886345,0.0691332788225675,,,0.0668233851185609,0,,0.203883892068684,0.134750613246116,0.0691332788225675,0.0662305805396566,0.0618969746524939,,,0.0685200327064595,0.037448896156991,0.0261651676206051,,,,,,
PAN1984,GFS,Panama,PAN,3,3,1984,,,,,,,0.268115942028986,0.20313356835096,0.262240501370936,0.19725812769291,,,0.19479044261653,0.129808068938504,0,0.19479044261653,0.129808068938504,0.124167645906776,0.124167645906776,0.0591852722287505,0.0591852722287505,0.0550724637681159,0,0.0550724637681159,,,,,,0.00411280846063455,0.0706227967097532,0,0.0706227967097532,0.0395613004308656,0.0147277712495104,0.018057187622405,0.0255581668625147,0.0230317273795535,0.00240893066980024,0.00550332941637289,0.0674500587544066,,,0.0649823736780259,0.00587544065804935,,0.19725812769291,0.129808068938504,0.0674500587544066,0.0591852722287505,0.0550724637681159,,,0.0706227967097532,0.0395613004308656,0.0255581668625147,,,,,,
PAN1985,GFS,Panama,PAN,3,3,1985,,,,,,,0.25877452795261,0.206219918548686,0.255053683820807,0.202499074416883,,,0.185690485005553,0.133135875601629,0,0.185690485005553,0.133135875601629,0.115364679748241,0.115364679748241,0.0628100703443169,0.0628100703443169,0.0587745279526101,0,0.0587745279526101,,,,,,0.00403554239170678,0.0703258052573121,0,0.0703258052573121,0.0387078859681599,0.0144390966308775,0.0157534246575342,0.0269159570529434,0.0244539059607553,0.00203628285820067,0.00470196223620881,0.0693631988152536,,,0.0525546094039245,0.00372084413180304,,0.202499074416883,0.133135875601629,0.0693631988152536,0.0628100703443169,0.0587745279526101,,,0.0703258052573121,0.0387078859681599,0.0269159570529434,,,,,,
PAN1986,GFS,Panama,PAN,3,3,1986,,,,,,,0.265532597078732,0.208924118275739,0.264071962949768,0.207463484146776,,,0.197292483078019,0.140684004275027,0,0.197292483078019,0.140684004275027,0.121197007481297,0.121197007481297,0.0645885286783042,0.0645885286783042,0.0603669397933737,0,0.0603669397933737,,,,,,0.00422158888493053,0.0760954755967225,0,0.0760954755967225,0.0407908799429996,0.0152297826861418,0.0164766654791592,0.0309226932668329,0.0284467402921268,0.00204845030281439,0.00438190238688992,0.0667794798717492,,,0.0566084788029925,0.00146063412896331,,0.207463484146776,0.140684004275027,0.0667794798717492,0.0645885286783042,0.0603669397933737,,,0.0760954755967225,0.0407908799429996,0.0309226932668329,,,,,,
PAN1987,GFS,Panama,PAN,3,3,1987,,,,,,,0.273873714083008,0.21411848173111,0.272614402270309,0.212859169918411,,,0.205746718694573,0.145991486342675,0,0.205746718694573,0.145991486342675,0.126924441291238,0.126924441291238,0.0671692089393402,0.0671692089393402,0.0631606952820149,0,0.0631606952820149,,,,,,0.00400851365732529,0.0788222774033345,0,0.0788222774033345,0.0448918056048244,0.0155906349769422,0.0198829372117772,0.0293721177722597,0.0268002837885775,0.0021993614757006,0.00455835402625044,0.0668676835757361,,,0.0597552323518978,0.00125931181269954,,0.212859169918411,0.145991486342675,0.0668676835757361,0.0671692089393402,0.0631606952820149,,,0.0788222774033345,0.0448918056048244,0.0293721177722597,,,,,,
PAN1988,GFS,Panama,PAN,3,3,1988,,,,,,,0.247753846153846,0.187220512820513,0.247261538461538,0.186728205128205,,,0.157497435897436,0.0969641025641026,0,0.157497435897436,0.0969641025641026,0.104553846153846,0.104553846153846,0.0440205128205128,0.0440205128205128,0.0403487179487179,0,0.0403487179487179,0.00264615384615385,0.0158358974358974,0,0.0158358974358974,,0.00367179487179487,0.0529435897435898,0,0.0529435897435898,0.0349538461538462,0.0101128205128205,0.016225641025641,0.0145435897435897,0.0141128205128205,,0.00344615384615385,0.0580102564102564,,,0.0605333333333333,0.000492307692307692,,0.186728205128205,0.0969641025641026,0.0897641025641026,0.0440205128205128,0.0403487179487179,0.00264615384615385,0.0158358974358974,0.0529435897435898,0.0349538461538462,0.0145435897435897,,,,,,
PAN1989,GFS,Panama,PAN,3,3,1989,,,,,,,0.220785597381342,0.165098199672668,0.220785597381342,0.165098199672668,,,0.146235679214403,0.0905482815057283,0,0.146235679214403,0.0905482815057283,0.0885433715220949,0.0885433715220949,0.0328559738134206,0.0328559738134206,0.0299713584288052,0,0.0299713584288052,0.00220949263502455,0.00685351882160393,0,0.00685351882160393,,0.00288461538461538,0.0576923076923077,0,0.0576923076923077,0.0365384615384615,0.0111088379705401,0.0169189852700491,0.0169599018003273,0.0164893617021277,0.0000204582651391162,0.00419394435351882,0.0468903436988543,,,0.0556873977086743,0,,0.165098199672668,0.0905482815057283,0.0745499181669394,0.0328559738134206,0.0299713584288052,0.00220949263502455,0.00685351882160393,0.0576923076923077,0.0365384615384615,0.0169599018003273,,,,,,
PAN1990,CEPALSTAT,Panama,PAN,3,3,1990,,,,,,,0.295330543760587,0.244267114436288,0.295330543760587,0.244267114436288,,,0.168471895162808,0.117408465838509,0,0.168471895162808,0.117408465838509,0.10061791831357,0.10061791831357,0.0495544889892716,0.0495544889892716,0.0425136457745153,0,0.0425136457745153,0.00266421983813288,0.0131940523244871,0,0.0131940523244871,,0.00704084321475626,0.0678430602296254,0,0.0678430602296254,0.0387282475061171,0.0151144699792961,0.023613777526821,0.0258865047995483,,,0.00314153961980049,0.126858648597779,,,0.0510634293242989,0,,0.244267114436288,0.117408465838509,0.126858648597779,0.0495544889892716,0.0425136457745153,0.00266421983813288,0.0131940523244871,0.0678430602296254,0.0387282475061171,0.0258865047995483,,,,,,
PAN1991,CEPALSTAT,Panama,PAN,3,3,1991,,,,,,,0.234571037315988,0.184605272167066,0.234571037315988,0.184605272167066,,,0.175156453269428,0.125190619650805,0,0.175156453269428,0.125190619650805,0.106190003423485,0.106190003423485,0.0562242382745635,0.0562242382745635,0.0504685039370079,0,0.0504685039370079,0.00231769941800753,0.0164431701472099,0,0.0164431701472099,,0.00575573433755563,0.0689646696336871,0,0.0689646696336871,0.040456968503937,0.0161560441629579,0.0243009243409791,0.0239038000684697,,,0.00453355015405683,0.0594145840465594,,,0.0499657651489216,0,,0.184605272167066,0.125190619650805,0.0594146525162615,0.0562242382745635,0.0504685039370079,0.00231769941800753,0.0164431701472099,0.0689646696336871,0.040456968503937,0.0239038000684697,,,,,,
PAN1992,CEPALSTAT,Panama,PAN,3,3,1992,,,,,,,0.23752392711941,0.190377413040205,0.23752392711941,0.190377413040205,,,0.171735642222557,0.124589125131757,0,0.171735642222557,0.124589125131757,0.102508357175124,0.102508357175124,0.0553618430959193,0.0553618430959193,0.0477006474928475,0,0.0477006474928475,0.00229498569492546,0.0187685589519651,0,0.0187685589519651,,0.00766119560307183,0.069227282035838,0,0.069227282035838,0.0400863394067159,0.0180447794006927,0.0220415600060232,0.024542237614817,,,0.00454720674597199,0.0657882848968529,,,0.0471465140792049,0,,0.190377413040205,0.124589125131757,0.0657882879084475,0.0553618430959193,0.0477006474928475,0.00229498569492546,0.0187685589519651,0.069227282035838,0.0400863394067159,0.024542237614817,,,,,,
PAN1993,CEPALSTAT,Panama,PAN,3,3,1993,,,,,,,0.251887356955742,0.18639721494554,0.251887356955742,0.18639721494554,,,0.18419123121467,0.118701102991865,0,0.18419123121467,0.118701102991865,0.117181304287881,0.117181304287881,0.0516911622776782,0.0516911622776782,0.0449386460774852,0,0.0449386460774852,0.00224417482421067,0.0181567627188749,0,0.0181567627188749,,0.00675251620019302,0.0670099407141872,0,0.0670099407141872,0.029016696539363,0.0185810147525162,0.0104356817868468,0.0333176616572453,,,0.0045862401764787,0.0676961257410727,,,0.0654901420102027,0,,0.18639721494554,0.118701102991865,0.0676961119536744,0.0516911622776782,0.0449386460774852,0.00224417482421067,0.0181567627188749,0.0670099407141872,0.029016696539363,0.0333176616572453,,,,,,
PAN1994,CEPALSTAT,Panama,PAN,3,3,1994,,,,,,,0.243066201189553,0.175572019653478,0.242936901991208,0.175442720455133,,,0.185657357124386,0.118163175588311,0,0.185657357124386,0.118163175588311,0.118141970519783,0.118141970519783,0.0506477889837083,0.0506477889837083,0.0442759244892682,0,0.0442759244892682,0.00219821567106284,0.0165043961727437,0,0.0165043961727437,,0.00637186449444013,0.067515386604603,0,0.067515386604603,0.0290227566589087,0.0185164209981898,0.0105063356607189,0.0337380398241531,,,0.00468644944401345,0.0572795448668218,,,0.0674941815360745,0.00012929919834497,,0.175442720455133,0.118163175588311,0.0572795448668218,0.0506477889837083,0.0442759244892682,0.00219821567106284,0.0165043961727437,0.067515386604603,0.0290227566589087,0.0337380398241531,,,,,,
PAN1995,CEPALSTAT,Panama,PAN,3,3,1995,,,,,,,0.248526435618518,0.174279028585884,0.247514545914495,0.173267138881862,,,0.186674677460157,0.112427295724766,0,0.186674677460157,0.112427295724766,0.130737414621806,0.130737414621806,0.0564900075891728,0.0564900075891728,0.0503339236023273,0,0.0503339236023273,0.00233291171262332,0.0159376422969896,0,0.0159376422969896,,0.00615608398684543,0.0559372881355932,0,0.0559372881355932,0.0291192259043764,0.0185725524917784,0.010546673412598,0.021965671641791,,,0.0047498102706805,0.0608398684543385,,,0.0742474070326334,0.00101188970402226,,0.173267138881862,0.112427295724766,0.0608398431570959,0.0564900075891728,0.0503339236023273,0.00233291171262332,0.0159376422969896,0.0559372881355932,0.0291192259043764,0.021965671641791,,,,,,
PAN1996,CEPALSTAT,Panama,PAN,3,3,1996,,,,,,,0.220058356575842,0.154192662518773,0.219521990989058,0.153656296931989,,,0.159556318386612,0.0936906457841665,0,0.159556318386612,0.0936906457841665,0.11234048487449,0.11234048487449,0.0464747908174212,0.0464747908174212,0.0412292426517915,0,0.0412292426517915,0.00208227848101266,0.0102899592362154,0,0.0102899592362154,,0.00524554816562969,0.0472158549667453,0,0.0472158549667453,0.0247624007723664,0.016252638918687,0.00850976185367947,0.0186078094829436,,,0.00364320961167132,0.0599656726024458,,,0.0658656940570693,0.000536365586783952,,0.153656296931989,0.0936906457841665,0.0599656511478224,0.0464747908174212,0.0412292426517915,0.00208227848101266,0.0102899592362154,0.0472158549667453,0.0247624007723664,0.0186078094829436,,,,,,
PAN1997,CEPALSTAT,Panama,PAN,3,3,1997,,,,,,,0.22156465688219,0.160775287584292,0.214523800079334,0.153734430781436,,,0.159486116620389,0.0986967572391908,0,0.159486116620389,0.0986967572391908,0.110010908369695,0.110010908369695,0.0492215390717969,0.0492215390717969,0.0444303847679492,0,0.0444303847679492,0.00192255057516858,0.0180318326061087,0,0.0180318326061087,,0.00479115430384768,0.0494752181673939,0,0.0494752181673939,0.0271762594208647,0.016236751289171,0.0109395081316938,0.0185491471638239,,,0.00369952399841333,0.0550376834589449,,,0.0607893692978977,0.00704085680285601,,0.153734430781436,0.0986967572391908,0.0550376735422451,0.0492215390717969,0.0444303847679492,0.00192255057516858,0.0180318326061087,0.0494752181673939,0.0271762594208647,0.0185491471638239,,,,,,
PAN1998,CEPALSTAT,Panama,PAN,3,3,1998,,,,,,,0.222266989847251,0.161277325528217,0.217053416262691,0.156063751943657,,,0.161807829506997,0.100818165187963,0,0.161807829506997,0.100818165187963,0.101313912009512,0.101313912009512,0.0403242476904784,0.0403242476904784,0.0355965425775176,0,0.0355965425775176,0.00170703375102899,0.0105164181834812,0,0.0105164181834812,,0.00472770511296076,0.0604939449373457,0,0.0604939449373457,0.0340298179822556,0.0169427421567731,0.0170870758254825,0.0225727888045367,,,0.00384935516326717,0.0552455867556938,,,0.0609896643190341,0.00521357358456051,,0.156063751943657,0.100818165187963,0.0552455867556938,0.0403242476904784,0.0355965425775176,0.00170703375102899,0.0105164181834812,0.0604939449373457,0.0340298179822556,0.0225727888045367,,,,,,
PAN1999,CEPALSTAT,Panama,PAN,3,3,1999,,,,,,,0.229611295391061,0.169380848463687,0.229174842877095,0.168944395949721,,,0.165801937849162,0.105571490921788,0,0.165801937849162,0.105571490921788,0.108422573324022,0.108422573324022,0.048192126396648,0.048192126396648,0.0435364001396648,0,0.0435364001396648,0.00189228351955307,0.0163090083798883,0,0.0163090083798883,,0.00465572625698324,0.0573793732541899,0,0.0573793732541899,0.0331236644553073,0.0163139577513967,0.0168097067039106,0.0208574022346369,,,0.0033567562849162,0.063372905027933,,,0.0602304469273743,0.00043645251396648,,0.168944395949721,0.105571490921788,0.063372905027933,0.048192126396648,0.0435364001396648,0.00189228351955307,0.0163090083798883,0.0573793732541899,0.0331236644553073,0.0208574022346369,,,,,,
PAN2000,CEPALSTAT,Panama,PAN,3,3,2000,,,,,,,0.245524911797608,0.181674984941055,0.24518070734016,0.181330780483607,,,0.16007615523621,0.0962262283796575,0,0.16007615523621,0.0962262283796575,0.109467171499871,0.109467171499871,0.0456172446433181,0.0456172446433181,0.0417237759228982,0,0.0417237759228982,0.00175053781946476,0.0133513466999398,0,0.0133513466999398,,0.00389346872041993,0.0506089751312279,0,0.0506089751312279,0.0296726013251872,0.0142154978056966,0.0154571035194906,0.0172468462266586,,,0.00364254367094054,0.0851045521039498,,,0.0638499268565528,0.000344204457447724,,0.181330780483607,0.0962262283796575,0.0851045521039498,0.0456172446433181,0.0417237759228982,0.00175053781946476,0.0133513466999398,0.0506089751312279,0.0296726013251872,0.0172468462266586,,,,,,
PAN2001,CEPALSTAT,Panama,PAN,3,3,2001,,,,,,,0.236301659891599,0.174140413279133,0.236216971544715,0.174055724932249,,,0.152375508130081,0.0902142615176152,0,0.152375508130081,0.0902142615176152,0.10703347899729,0.10703347899729,0.0448722323848238,0.0448722323848238,0.0404889058265583,0,0.0404889058265583,0.00508570460704607,0.010523966802168,0,0.010523966802168,,0.00438332655826558,0.0453420630081301,0,0.0453420630081301,0.0278688939701897,0.0129410484417344,0.0149278455284553,0.0144429115853659,,,0.00298503387533875,0.0838414634146342,,,0.0621612466124661,0.0000846883468834688,,0.174055724932249,0.0902142615176152,0.0838414634146342,0.0448722323848238,0.0404889058265583,0.00508570460704607,0.010523966802168,0.0453420630081301,0.0278688939701897,0.0144429115853659,,,,,,
PAN2002,CEPALSTAT,Panama,PAN,3,3,2002,,,,,,,0.222786913298566,0.16370933833116,0.222786913298566,0.16370933833116,,,0.147330589960887,0.0882530149934811,0,0.147330589960887,0.0882530149934811,0.102175860495437,0.102175860495437,0.0430982855280313,0.0430982855280313,0.0392439129726206,0,0.0392439129726206,0.00490319915254237,0.00927309322033898,0,0.00927309322033898,,0.00385437255541069,0.0451547604302477,0,0.0451547604302477,0.0275744784876141,0.0127113347457627,0.0148631437418514,0.0147463494132986,,,0.00283392438070404,0.0754563233376793,,,0.0590775749674055,0,,0.16370933833116,0.0882530149934811,0.0754563233376793,0.0430982855280313,0.0392439129726206,0.00490319915254237,0.00927309322033898,0.0451547604302477,0.0275744784876141,0.0147463494132986,,,,,,
PAN2003,CEPALSTAT,Panama,PAN,3,3,2003,,,,,,,0.210372148766721,0.15431400293822,0.210372148766721,0.15431400293822,,,0.145808629088379,0.0897504832598778,0,0.145808629088379,0.0897504832598778,0.0971342302636666,0.0971342302636666,0.0410760844351659,0.0410760844351659,0.0356185726436248,0,0.0356185726436248,0.00463496481868089,0.0100493311683291,0,0.0100493311683291,,0.00545751179154102,0.0486744142890281,0,0.0486744142890281,0.0307206216655068,0.014946246037269,0.0157743756282378,0.0152930797185494,,,0.0026026443980515,0.0645635196783422,,,0.0560581458285007,0,,0.15431400293822,0.0897504832598778,0.0645635196783422,0.0410760844351659,0.0356185726436248,0.00463496481868089,0.0100493311683291,0.0486744142890281,0.0307206216655068,0.0152930797185494,,,,,,
PAN2004,CEPALSTAT,Panama,PAN,3,3,2004,,,,,,,0.201351012060089,0.14519049298258,0.201351012060089,0.14519049298258,,,0.143871641159461,0.0877111220819522,0,0.143871641159461,0.0877111220819522,0.0970988080964807,0.0970988080964807,0.0409382890189717,0.0409382890189717,0.0360570562098879,0,0.0360570562098879,0.00410240496508922,0.0120511319557091,0,0.0120511319557091,,0.00488123280908386,0.046772840115664,0,0.046772840115664,0.0296139431553706,0.016068629663587,0.0135453134917836,0.0151507863742154,,,0.00194766908808802,0.0574793709006277,,,0.056160519077509,0,,0.14519049298258,0.0877111220819522,0.0574793709006277,0.0409382890189717,0.0360570562098879,0.00410240496508922,0.0120511319557091,0.046772840115664,0.0296139431553706,0.0151507863742154,,,,,,
PAN2005,CEPALSTAT,Panama,PAN,3,3,2005,,,,,,,0.207052893630779,0.153557904946654,0.207052893630779,0.153557904946654,,,0.14264293566117,0.0891479469770449,0,0.14264293566117,0.0891479469770449,0.0977229873908826,0.0977229873908826,0.0442279987067572,0.0442279987067572,0.03873876495312,0,0.03873876495312,0.00392098286453282,0.0134580019398642,0,0.0134580019398642,,0.00548923375363725,0.0449199482702877,0,0.0449199482702877,0.0273009117361785,0.016655518913676,0.0106453928225024,0.0157578014872292,,,0.00179010669253152,0.0644099579696088,,,0.0534949886841254,0,,0.153557904946654,0.0891479469770449,0.0644099579696088,0.0442279987067572,0.03873876495312,0.00392098286453282,0.0134580019398642,0.0449199482702877,0.0273009117361785,0.0157578014872292,,,,,,
PAN2006,CEPALSTAT,Panama,PAN,3,3,2006,,,,,,,0.238883643578223,0.187515259380288,0.238883643578223,0.187515259380288,,,0.157194899924141,0.105826515726206,0,0.157194899924141,0.105826515726206,0.109512225010212,0.109512225010212,0.0581438408122775,0.0581438408122775,0.051392425745463,0,0.051392425745463,0.00485615918772247,0.0184996790570111,0,0.0184996790570111,,0.0067514150668145,0.0476826749139289,0,0.0476826749139289,0.0297936161521853,0.0188711676489467,0.0109224485032386,0.0161021065530723,,,0.00176419443309798,0.0816887436540818,,,0.0513683841979343,0,,0.187515259380288,0.105826515726206,0.0816887436540818,0.0581438408122775,0.051392425745463,0.00485615918772247,0.0184996790570111,0.0476826749139289,0.0297936161521853,0.0161021065530723,,,,,,
PAN2007,CEPALSTAT,Panama,PAN,3,3,2007,,,,,,,0.248858441952107,0.19308396483783,0.247282206729312,0.191507729615035,,,0.163524502374457,0.10775002526018,0,0.163524502374457,0.10775002526018,0.111738016570678,0.111738016570678,0.0559635394564009,0.0559635394564009,0.0494919723148429,0,0.0494919723148429,0.00342371274123472,0.0187175103566737,0,0.0187175103566737,,0.00647156714155805,0.0517864893402041,0,0.0517864893402041,0.0208755430938668,0.0103607305244013,0.0105148125694655,0.0289906486814186,,,0.00190404516520158,0.083757704354855,,,0.0557744771142771,0.00157623522279479,,0.191507729615035,0.10775002526018,0.083757704354855,0.0559635394564009,0.0494919723148429,0.00342371274123472,0.0187175103566737,0.0517864893402041,0.0208755430938668,0.0289906486814186,,,,,,
PAN2008,CEPALSTAT,Panama,PAN,3,3,2008,,,,,,,0.2473677071559,0.189537953221459,0.243750630379967,0.185920876445526,,,0.165857403704026,0.108027649769585,0,0.165857403704026,0.108027649769585,0.113156438570559,0.113156438570559,0.0553266846361186,0.0553266846361186,0.0496614642205026,0,0.0496614642205026,0.00327559342665855,0.0203159812190244,0,0.0203159812190244,,0.00566522041561603,0.05270101339014,0,0.05270101339014,0.033132158073211,0.0228984436135988,0.0102337144596122,0.0179180853838797,,,0.00164823537083732,0.0778932266759412,,,0.0578297539344405,0.00361707677593253,,0.185920876445526,0.108027649769585,0.0778932266759412,0.0553266846361186,0.0496614642205026,0.00327559342665855,0.0203159812190244,0.05270101339014,0.033132158073211,0.0179180853838797,,,,,,
PAN2009,CEPALSTAT,Panama,PAN,3,3,2009,,,,,,,0.243757546662252,0.18650886065472,0.242511840417167,0.185263154409635,,,0.170620932831188,0.113372246823656,0,0.170620932831188,0.113372246823656,0.118315328808509,0.118315328808509,0.0610666428009767,0.0610666428009767,0.0553164424947233,0,0.0553164424947233,0.00371532098663245,0.0265218900798742,0,0.0265218900798742,,0.00575020030625336,0.0523056060091876,0,0.0523056060091876,0.0346518528328436,0.023058662831602,0.0115931900012416,0.0161500103463974,,,0.00150137640193685,0.0718909075859786,,,0.0572486860075322,0.00124570624508546,,0.185263154409635,0.113372246823656,0.0718909075859785,0.0610666428009767,0.0553164424947233,0.00371532098663245,0.0265218900798742,0.0523056060091876,0.0346518528328436,0.0161500103463974,,,,,,
PAN2010,CEPALSTAT,Panama,PAN,3,3,2010,,,,,,,0.240758466713488,0.180247617639448,0.240111588363583,0.179600739289543,,,0.17516869848076,0.11465784940672,0,0.17516869848076,0.11465784940672,0.116913687576239,0.116913687576239,0.0564028385021994,0.0564028385021994,0.0508583927845341,0,0.0508583927845341,0.00348575115513991,0.0215784659741988,0,0.0215784659741988,,0.00554444571766532,0.0582550129006025,0,0.0582550129006025,0.0423089934572875,0.0283204960632832,0.0139884973940044,0.0144280153772225,,,0.00151791904779507,0.0649428898828226,,,0.0605108490740398,0.000646878349905741,,0.179600739289543,0.11465784940672,0.0649428898828226,0.0564028385021994,0.0508583927845341,0.00348575115513991,0.0215784659741988,0.0582550129006025,0.0423089934572875,0.0144280153772225,,,,,,
